date,time,symbol,sector,direction,trigger,variant,price,sl,tp,atr,qty,risk,vwap,rsi,vol_ratio,phase
2026-03-17,11:12:01,HDFCLIFE,Insurance,LONG,PDL_BASE,Baseline,630.7,629.2,633.71,1.5,396,595.35,626.3,79.8,0.6,ACTIVE_AM
